starttime	seconds	ctime	dtime	ttime	wait
Sat Jul 08 00:21:28 2017	1499484088	0	271	271	270
Sat Jul 08 00:21:32 2017	1499484092	0	271	271	271
Sat Jul 08 00:21:38 2017	1499484098	0	271	271	270
Sat Jul 08 00:21:29 2017	1499484089	0	271	272	271
Sat Jul 08 00:21:29 2017	1499484089	0	272	272	271
Sat Jul 08 00:21:38 2017	1499484098	0	272	272	271
Sat Jul 08 00:21:39 2017	1499484099	0	272	272	272
Sat Jul 08 00:21:34 2017	1499484094	0	272	272	272
Sat Jul 08 00:21:29 2017	1499484089	0	272	273	272
Sat Jul 08 00:21:30 2017	1499484090	0	273	273	273
Sat Jul 08 00:21:33 2017	1499484093	0	287	287	287
Sat Jul 08 00:21:31 2017	1499484091	0	294	294	294
Sat Jul 08 00:21:35 2017	1499484095	0	294	294	294
Sat Jul 08 00:21:43 2017	1499484103	0	295	295	294
Sat Jul 08 00:21:41 2017	1499484101	0	295	295	295
Sat Jul 08 00:21:34 2017	1499484094	0	295	295	295
Sat Jul 08 00:21:38 2017	1499484098	0	295	295	295
Sat Jul 08 00:21:31 2017	1499484091	0	295	295	295
Sat Jul 08 00:21:32 2017	1499484092	0	295	295	295
Sat Jul 08 00:21:36 2017	1499484096	0	295	295	295
Sat Jul 08 00:21:35 2017	1499484095	0	296	296	295
Sat Jul 08 00:21:36 2017	1499484096	0	296	296	295
Sat Jul 08 00:21:42 2017	1499484102	0	296	296	295
Sat Jul 08 00:21:37 2017	1499484097	0	296	296	295
Sat Jul 08 00:21:33 2017	1499484093	0	296	296	296
Sat Jul 08 00:21:33 2017	1499484093	0	296	296	296
Sat Jul 08 00:21:40 2017	1499484100	0	296	296	296
Sat Jul 08 00:21:42 2017	1499484102	0	297	297	296
Sat Jul 08 00:21:30 2017	1499484090	0	297	297	296
Sat Jul 08 00:21:37 2017	1499484097	0	297	297	297
Sat Jul 08 00:21:40 2017	1499484100	0	297	297	297
Sat Jul 08 00:21:32 2017	1499484092	0	297	297	297
Sat Jul 08 00:21:41 2017	1499484101	0	297	298	297
Sat Jul 08 00:21:28 2017	1499484088	0	298	298	297
Sat Jul 08 00:21:34 2017	1499484094	0	298	298	298
Sat Jul 08 00:21:38 2017	1499484098	0	298	298	298
Sat Jul 08 00:21:28 2017	1499484088	0	299	299	298
Sat Jul 08 00:21:37 2017	1499484097	0	299	299	299
Sat Jul 08 00:21:42 2017	1499484102	0	299	299	299
Sat Jul 08 00:21:35 2017	1499484095	0	299	299	299
Sat Jul 08 00:21:40 2017	1499484100	0	299	299	299
Sat Jul 08 00:21:28 2017	1499484088	0	299	299	299
Sat Jul 08 00:21:29 2017	1499484089	0	299	299	299
Sat Jul 08 00:21:34 2017	1499484094	0	300	300	299
Sat Jul 08 00:21:39 2017	1499484099	0	300	300	299
Sat Jul 08 00:21:36 2017	1499484096	0	300	300	299
Sat Jul 08 00:21:39 2017	1499484099	0	300	300	300
Sat Jul 08 00:21:37 2017	1499484097	0	300	300	300
Sat Jul 08 00:21:31 2017	1499484091	0	300	300	300
Sat Jul 08 00:21:33 2017	1499484093	0	301	301	300
Sat Jul 08 00:21:32 2017	1499484092	0	301	301	300
Sat Jul 08 00:21:38 2017	1499484098	0	301	301	301
Sat Jul 08 00:21:31 2017	1499484091	0	301	301	301
Sat Jul 08 00:21:39 2017	1499484099	0	301	301	301
Sat Jul 08 00:21:29 2017	1499484089	0	302	302	301
Sat Jul 08 00:21:41 2017	1499484101	0	302	302	301
