starttime	seconds	ctime	dtime	ttime	wait
Sat Jul 08 02:35:46 2017	1499492146	0	22	22	22
Sat Jul 08 02:35:46 2017	1499492146	0	22	22	22
Sat Jul 08 02:35:45 2017	1499492145	0	22	22	22
Sat Jul 08 02:35:46 2017	1499492146	0	22	22	22
Sat Jul 08 02:35:45 2017	1499492145	0	22	22	22
Sat Jul 08 02:35:45 2017	1499492145	0	22	22	22
Sat Jul 08 02:35:45 2017	1499492145	0	22	22	22
Sat Jul 08 02:35:45 2017	1499492145	0	23	23	22
Sat Jul 08 02:35:46 2017	1499492146	0	23	23	22
Sat Jul 08 02:35:46 2017	1499492146	0	23	23	22
Sat Jul 08 02:35:46 2017	1499492146	0	23	23	23
Sat Jul 08 02:35:46 2017	1499492146	0	23	23	23
Sat Jul 08 02:35:45 2017	1499492145	0	23	23	23
Sat Jul 08 02:35:45 2017	1499492145	0	23	23	23
Sat Jul 08 02:35:46 2017	1499492146	0	23	23	23
Sat Jul 08 02:35:45 2017	1499492145	0	23	23	23
Sat Jul 08 02:35:45 2017	1499492145	0	23	23	23
Sat Jul 08 02:35:46 2017	1499492146	0	23	23	23
Sat Jul 08 02:35:46 2017	1499492146	0	23	23	23
Sat Jul 08 02:35:45 2017	1499492145	0	23	23	23
Sat Jul 08 02:35:46 2017	1499492146	0	23	23	23
Sat Jul 08 02:35:46 2017	1499492146	0	23	23	23
Sat Jul 08 02:35:45 2017	1499492145	0	23	23	23
Sat Jul 08 02:35:45 2017	1499492145	0	23	23	23
Sat Jul 08 02:35:45 2017	1499492145	0	23	24	23
Sat Jul 08 02:35:46 2017	1499492146	0	24	24	23
Sat Jul 08 02:35:46 2017	1499492146	0	24	24	24
Sat Jul 08 02:35:45 2017	1499492145	0	24	24	24
Sat Jul 08 02:35:45 2017	1499492145	0	24	24	24
Sat Jul 08 02:35:45 2017	1499492145	0	24	24	24
Sat Jul 08 02:35:45 2017	1499492145	0	24	24	24
Sat Jul 08 02:35:45 2017	1499492145	0	24	24	24
Sat Jul 08 02:35:45 2017	1499492145	0	24	24	24
Sat Jul 08 02:35:46 2017	1499492146	0	24	24	24
Sat Jul 08 02:35:45 2017	1499492145	0	24	24	24
Sat Jul 08 02:35:45 2017	1499492145	0	24	24	24
Sat Jul 08 02:35:45 2017	1499492145	0	24	24	24
Sat Jul 08 02:35:46 2017	1499492146	0	24	24	24
Sat Jul 08 02:35:45 2017	1499492145	0	24	24	24
Sat Jul 08 02:35:46 2017	1499492146	0	24	24	24
Sat Jul 08 02:35:45 2017	1499492145	0	24	24	24
Sat Jul 08 02:35:46 2017	1499492146	0	24	24	24
Sat Jul 08 02:35:46 2017	1499492146	0	24	24	24
Sat Jul 08 02:35:46 2017	1499492146	0	24	24	24
Sat Jul 08 02:35:45 2017	1499492145	0	24	25	24
Sat Jul 08 02:35:46 2017	1499492146	0	25	25	24
Sat Jul 08 02:35:45 2017	1499492145	0	25	25	24
Sat Jul 08 02:35:46 2017	1499492146	0	25	25	24
Sat Jul 08 02:35:45 2017	1499492145	0	25	25	24
Sat Jul 08 02:35:45 2017	1499492145	0	25	25	24
Sat Jul 08 02:35:46 2017	1499492146	0	25	25	25
Sat Jul 08 02:35:46 2017	1499492146	0	25	25	25
Sat Jul 08 02:35:45 2017	1499492145	0	25	25	25
Sat Jul 08 02:35:46 2017	1499492146	0	25	25	25
Sat Jul 08 02:35:46 2017	1499492146	0	25	25	25
Sat Jul 08 02:35:45 2017	1499492145	0	25	25	25
Sat Jul 08 02:35:46 2017	1499492146	0	25	25	25
Sat Jul 08 02:35:45 2017	1499492145	0	25	25	25
Sat Jul 08 02:35:45 2017	1499492145	0	25	25	25
Sat Jul 08 02:35:46 2017	1499492146	0	25	25	25
Sat Jul 08 02:35:45 2017	1499492145	0	25	25	25
Sat Jul 08 02:35:45 2017	1499492145	0	25	26	25
Sat Jul 08 02:35:46 2017	1499492146	0	25	26	25
Sat Jul 08 02:35:46 2017	1499492146	0	26	26	26
Sat Jul 08 02:35:46 2017	1499492146	0	26	26	26
Sat Jul 08 02:35:46 2017	1499492146	0	26	26	26
Sat Jul 08 02:35:46 2017	1499492146	0	26	26	26
Sat Jul 08 02:35:45 2017	1499492145	0	26	26	26
Sat Jul 08 02:35:46 2017	1499492146	0	26	26	26
Sat Jul 08 02:35:46 2017	1499492146	0	26	26	26
Sat Jul 08 02:35:46 2017	1499492146	0	26	26	26
Sat Jul 08 02:35:45 2017	1499492145	0	26	26	26
Sat Jul 08 02:35:46 2017	1499492146	0	26	26	26
Sat Jul 08 02:35:46 2017	1499492146	0	26	26	26
Sat Jul 08 02:35:46 2017	1499492146	0	26	26	26
Sat Jul 08 02:35:45 2017	1499492145	0	26	26	26
Sat Jul 08 02:35:46 2017	1499492146	0	26	26	26
Sat Jul 08 02:35:45 2017	1499492145	0	26	26	26
Sat Jul 08 02:35:45 2017	1499492145	0	26	26	26
